GameId,Date,HomeTeamId,AwayTeamId,HomePoints,AwayPoints,HomePossessions,AwayPossessions,HomeTeamAbbreviation,AwayTeamAbbreviation,season_type,season,winner_id,Name,Minutes,Rebounds,Turnovers,Points,FtPoints,Fouls,FG2A,Fg2Pct,FG3A,Fg3Pct,Assists,outcome,is_home,opponent_rate
0022100885,2022-02-17,1610612766,1610612748,107,111,108,108,CHA,MIA,Regular Season,2021-22,1610612748,,,,,,,,,,,,,1,0,0.524390243902439
0021900880,2020-02-28,1610612748,1610612742,126,118,96,96,MIA,DAL,Regular Season,2019-20,1610612748,,,,,,,,,,,,,1,1,0.5733333333333334
0021900889,2020-02-29,1610612748,1610612751,116,113,96,95,MIA,BKN,Regular Season,2019-20,1610612748,,,,,,,,,,,,,1,1,0.4861111111111111
0021900906,2020-03-02,1610612748,1610612749,105,89,98,97,MIA,MIL,Regular Season,2019-20,1610612748,,,,,,,,,,,,,1,1,0.7671232876712328
0021900919,2020-03-04,1610612748,1610612753,116,113,92,93,MIA,ORL,Regular Season,2019-20,1610612748,,,,,,,,,,,,,1,1,0.4520547945205479
0021900970,2020-03-11,1610612748,1610612766,98,109,91,92,MIA,CHA,Regular Season,2019-20,1610612766,Tyler Herro,7.3,1,,2,,1,2,0.5,1,,,0,1,0.35384615384615387
0021901250,2020-08-03,1610612748,1610612761,103,107,98,98,MIA,TOR,Regular Season,2019-20,1610612761,Tyler Herro,25.4333333333333,5,1,12,,2,6,0.5,5,0.4,3,0,1,0.7361111111111112
0021901260,2020-08-04,1610612748,1610612738,112,106,94,95,MIA,BOS,Regular Season,2019-20,1610612748,Tyler Herro,21.95,3,1,11,,1,3,0.3333333333333333,7,0.42857142857142855,3,1,1,0.6666666666666666
0021901283,2020-08-08,1610612748,1610612756,112,119,101,99,MIA,PHX,Regular Season,2019-20,1610612756,Tyler Herro,35.9166666666667,8,2,25,4,2,12,0.75,4,0.25,10,0,1,0.4657534246575342
0021901295,2020-08-10,1610612748,1610612754,114,92,101,102,MIA,IND,Regular Season,2019-20,1610612748,Tyler Herro,25.25,5,1,17,,4,5,0.8,6,0.5,2,1,1,0.6164383561643836
0021900007,2019-10-23,1610612748,1610612763,120,101,113,113,MIA,MEM,Regular Season,2019-20,1610612748,Tyler Herro,33.9,8,1,14,1,2,12,0.4166666666666667,2,0.5,1,1,1,0.4657534246575342
0021900052,2019-10-29,1610612748,1610612737,112,97,103,104,MIA,ATL,Regular Season,2019-20,1610612748,Tyler Herro,29.1166666666667,7,2,29,12,,5,0.8,4,0.75,2,1,1,0.29850746268656714
0021900086,2019-11-03,1610612748,1610612745,129,100,108,108,MIA,HOU,Regular Season,2019-20,1610612748,Tyler Herro,34.6333333333333,7,1,12,4,1,5,0.2,5,0.4,7,1,1,0.6111111111111112
0021900148,2019-11-12,1610612748,1610612765,117,108,97,97,MIA,DET,Regular Season,2019-20,1610612748,,,,,,,,,,,,,1,1,0.30303030303030304
0021900178,2019-11-16,1610612748,1610612740,109,94,95,95,MIA,NOP,Regular Season,2019-20,1610612748,Tyler Herro,32.4166666666667,5,3,12,,,11,0.5454545454545454,1,,2,1,1,0.4166666666666667
0021900206,2019-11-20,1610612748,1610612739,124,100,102,102,MIA,CLE,Regular Season,2019-20,1610612748,Tyler Herro,30.9666666666667,3,5,22,,3,6,0.8333333333333334,7,0.5714285714285714,3,1,1,0.2923076923076923
0021900273,2019-11-29,1610612748,1610612744,122,105,98,98,MIA,GSW,Regular Season,2019-20,1610612748,Tyler Herro,26.9333333333333,5,2,19,,1,5,0.4,6,0.8333333333333334,,1,1,0.23076923076923078
0021900324,2019-12-06,1610612748,1610612764,112,103,94,95,MIA,WAS,Regular Season,2019-20,1610612748,Tyler Herro,32.0166666666667,7,1,22,,1,11,0.7272727272727273,7,0.2857142857142857,2,1,1,0.3472222222222222
0021900337,2019-12-08,1610612748,1610612741,110,105,99,100,MIA,CHI,Regular Season,2019-20,1610612748,Tyler Herro,40.7833333333333,6,2,27,2,2,11,0.45454545454545453,11,0.45454545454545453,3,1,1,0.3384615384615385
0021900354,2019-12-10,1610612748,1610612737,135,121,107,106,MIA,ATL,Regular Season,2019-20,1610612748,Tyler Herro,22.75,,2,,,,2,,4,,1,1,1,0.29850746268656714
0021900374,2019-12-13,1610612748,1610612747,110,113,100,98,MIA,LAL,Regular Season,2019-20,1610612747,Tyler Herro,23.7666666666667,3,1,7,,,6,0.3333333333333333,6,0.16666666666666666,1,0,1,0.7323943661971831
0021900424,2019-12-20,1610612748,1610612752,129,114,100,99,MIA,NYK,Regular Season,2019-20,1610612748,Tyler Herro,25.4,2,2,12,,1,6,0.5,4,0.5,2,1,1,0.3181818181818182
0021900449,2019-12-23,1610612748,1610612762,107,104,99,99,MIA,UTA,Regular Season,2019-20,1610612748,Tyler Herro,27.1,6,2,17,,2,8,0.5,5,0.6,2,1,1,0.6111111111111112
0021900470,2019-12-27,1610612748,1610612754,113,112,96,97,MIA,IND,Regular Season,2019-20,1610612748,Tyler Herro,22.4,9,3,10,,1,5,0.4,6,0.3333333333333333,4,1,1,0.6164383561643836
0021900475,2019-12-28,1610612748,1610612755,117,116,101,102,MIA,PHI,Regular Season,2019-20,1610612748,Tyler Herro,34.15,5,1,16,,,6,0.3333333333333333,8,0.5,,1,1,0.589041095890411
0021900510,2020-01-02,1610612748,1610612761,84,76,88,89,MIA,TOR,Regular Season,2019-20,1610612748,Tyler Herro,33.3333333333333,4,2,13,,,4,0.5,6,0.5,3,1,1,0.7361111111111112
0021900535,2020-01-05,1610612748,1610612757,122,111,96,95,MIA,POR,Regular Season,2019-20,1610612748,Tyler Herro,28.35,5,,11,1,2,4,0.5,5,0.4,3,1,1,0.47297297297297297
0021900606,2020-01-15,1610612748,1610612759,106,100,94,94,MIA,SAS,Regular Season,2019-20,1610612748,,,,,,,,,,,,,1,1,0.4507042253521127
0021900644,2020-01-20,1610612748,1610612758,118,113,107,105,MIA,SAC,Regular Season,2019-20,1610612748,Tyler Herro,17.4333333333333,,2,6,,2,2,,4,0.5,2,1,1,0.4305555555555556
0021900658,2020-01-22,1610612748,1610612764,134,129,109,110,MIA,WAS,Regular Season,2019-20,1610612748,Tyler Herro,33.0333333333333,3,,25,2,1,5,0.2,9,0.7777777777777778,2,1,1,0.3472222222222222
0021900694,2020-01-27,1610612748,1610612753,113,92,89,90,MIA,ORL,Regular Season,2019-20,1610612748,Tyler Herro,30.0333333333333,4,2,13,3,,6,0.3333333333333333,5,0.4,1,1,1,0.4520547945205479
0021900701,2020-01-28,1610612748,1610612738,101,109,98,96,MIA,BOS,Regular Season,2019-20,1610612738,Tyler Herro,28.45,5,1,6,,1,9,0.3333333333333333,4,,2,0,1,0.6666666666666666
0021900747,2020-02-03,1610612748,1610612755,137,106,91,91,MIA,PHI,Regular Season,2019-20,1610612748,Tyler Herro,10.3333333333333,,,2,,,4,0.25,2,,1,1,1,0.589041095890411
0021900838,2020-02-22,1610612748,1610612739,124,105,99,99,MIA,CLE,Regular Season,2019-20,1610612748,,,,,,,,,,,,,1,1,0.2923076923076923
0021900868,2020-02-26,1610612748,1610612750,126,129,106,107,MIA,MIN,Regular Season,2019-20,1610612750,,,,,,,,,,,,,0,1,0.296875
0021900673,2020-01-24,1610612748,1610612746,117,122,99,99,MIA,LAC,Regular Season,2019-20,1610612746,Tyler Herro,40.3,4,,19,1,1,9,0.6666666666666666,10,0.2,,0,1,0.6805555555555556
0021900245,2019-11-25,1610612748,1610612766,117,100,97,96,MIA,CHA,Regular Season,2019-20,1610612748,Tyler Herro,29.7166666666667,2,,18,4,3,6,0.6666666666666666,7,0.2857142857142857,1,1,1,0.35384615384615387
0022000749,2021-04-03,1610612748,1610612739,115,101,95,94,MIA,CLE,Regular Season,2020-21,1610612748,Tyler Herro,23.0333333333333,3,,10,2,2,4,1,3,,1,1,1,0.3055555555555556
0022000784,2021-04-08,1610612748,1610612747,110,104,98,98,MIA,LAL,Regular Season,2020-21,1610612748,Tyler Herro,30.7666666666667,2,1,15,1,2,4,0.25,5,0.8,1,1,1,0.5833333333333334
0022000005,2020-12-25,1610612748,1610612740,111,98,95,96,MIA,NOP,Regular Season,2020-21,1610612748,Tyler Herro,32.3333333333333,2,3,11,3,1,6,0.16666666666666666,4,0.5,3,1,1,0.4305555555555556
0022000051,2020-12-29,1610612748,1610612749,97,144,101,102,MIA,MIL,Regular Season,2020-21,1610612749,Tyler Herro,33.1666666666667,3,1,23,2,2,8,0.75,8,0.375,7,0,1,0.6388888888888888
0022000058,2020-12-30,1610612748,1610612749,119,108,104,104,MIA,MIL,Regular Season,2020-21,1610612748,Tyler Herro,38.8333333333333,15,4,21,3,3,7,0.8571428571428571,6,0.3333333333333333,4,1,1,0.6388888888888888
0022000096,2021-01-04,1610612748,1610612760,118,90,100,100,MIA,OKC,Regular Season,2020-21,1610612748,Tyler Herro,29.0833333333333,9,2,7,,2,4,0.5,5,0.2,8,1,1,0.3055555555555556
0022000111,2021-01-06,1610612748,1610612738,105,107,92,93,MIA,BOS,Regular Season,2020-21,1610612738,Tyler Herro,34.1166666666667,7,2,8,3,1,3,0.3333333333333333,5,0.2,1,0,1,0.5
0022000192,2021-01-16,1610612748,1610612765,100,120,95,95,MIA,DET,Regular Season,2020-21,1610612765,,,,,,,,,,,,,0,1,0.2777777777777778
0022000206,2021-01-18,1610612748,1610612765,113,107,95,95,MIA,DET,Regular Season,2020-21,1610612748,,,,,,,,,,,,,1,1,0.2777777777777778
0022000275,2021-01-27,1610612748,1610612743,82,109,94,95,MIA,DEN,Regular Season,2020-21,1610612743,,,,,,,,,,,,,0,1,0.6527777777777778
0022000285,2021-01-28,1610612748,1610612746,105,109,97,97,MIA,LAC,Regular Season,2020-21,1610612746,Tyler Herro,31.9333333333333,10,3,19,2,1,15,0.4666666666666667,6,0.16666666666666666,5,0,1,0.6527777777777778
0022000301,2021-01-30,1610612748,1610612758,105,104,93,94,MIA,SAC,Regular Season,2020-21,1610612748,Tyler Herro,40.05,4,4,15,3,2,7,0.42857142857142855,5,0.4,3,1,1,0.4305555555555556
0022000314,2021-02-01,1610612748,1610612766,121,129,107,106,MIA,CHA,Regular Season,2020-21,1610612766,Tyler Herro,33.4833333333333,3,3,11,2,2,3,,7,0.42857142857142855,8,0,1,0.4583333333333333
0022000331,2021-02-03,1610612748,1610612764,100,103,97,98,MIA,WAS,Regular Season,2020-21,1610612764,Tyler Herro,34.25,2,1,20,,2,6,0.6666666666666666,9,0.4444444444444444,,0,1,0.4722222222222222
0022000347,2021-02-05,1610612748,1610612764,122,95,100,100,MIA,WAS,Regular Season,2020-21,1610612748,Tyler Herro,29.3666666666667,4,3,17,2,2,8,0.375,7,0.42857142857142855,4,1,1,0.4722222222222222
0022000376,2021-02-09,1610612748,1610612752,98,96,91,91,MIA,NYK,Regular Season,2020-21,1610612748,Tyler Herro,35.9166666666667,7,1,15,,1,7,0.42857142857142855,8,0.375,4,1,1,0.5694444444444444
0022000492,2021-02-24,1610612748,1610612761,116,108,91,92,MIA,TOR,Regular Season,2020-21,1610612748,,,,,,,,,,,,,1,1,0.375
0022000507,2021-02-26,1610612748,1610612762,124,116,101,101,MIA,UTA,Regular Season,2020-21,1610612748,,,,,,,,,,,,,1,1,0.7222222222222222
0022000538,2021-03-02,1610612748,1610612737,80,94,86,86,MIA,ATL,Regular Season,2020-21,1610612737,Tyler Herro,28.3666666666667,5,1,9,,1,5,,7,0.42857142857142855,1,0,1,0.5694444444444444
0022000571,2021-03-11,1610612748,1610612753,111,103,98,97,MIA,ORL,Regular Season,2020-21,1610612748,Tyler Herro,28.8333333333333,4,1,17,2,,8,0.75,7,0.14285714285714285,5,1,1,0.2916666666666667
0022000610,2021-03-16,1610612748,1610612739,113,98,90,91,MIA,CLE,Regular Season,2020-21,1610612748,Tyler Herro,31.8833333333333,3,2,15,7,,10,0.4,3,,2,1,1,0.3055555555555556
0022000522,2021-02-28,1610612748,1610612737,109,99,95,95,MIA,ATL,Regular Season,2020-21,1610612748,Tyler Herro,29.4666666666667,2,4,14,4,2,6,0.3333333333333333,4,0.5,4,1,1,0.5694444444444444
0022000645,2021-03-21,1610612748,1610612754,106,109,102,102,MIA,IND,Regular Season,2020-21,1610612754,Tyler Herro,36.1833333333333,5,1,11,3,1,9,0.4444444444444444,7,,4,0,1,0.4722222222222222
0022000664,2021-03-23,1610612748,1610612756,100,110,91,91,MIA,PHX,Regular Season,2020-21,1610612756,Tyler Herro,26.0166666666667,2,2,7,,2,5,0.4,6,0.16666666666666666,5,0,1,0.7083333333333334
0022000678,2021-03-25,1610612748,1610612757,122,125,94,95,MIA,POR,Regular Season,2020-21,1610612757,Tyler Herro,35.2833333333333,4,2,29,6,1,10,0.4,9,0.5555555555555556,8,0,1,0.5833333333333334
0022000632,2021-03-19,1610612748,1610612754,110,137,100,100,MIA,IND,Regular Season,2020-21,1610612754,Tyler Herro,28.05,5,2,15,6,1,10,0.3,5,0.2,1,0,1,0.4722222222222222
0022000863,2021-04-18,1610612748,1610612751,109,107,95,93,MIA,BKN,Regular Season,2020-21,1610612748,Tyler Herro,24.5166666666667,4,,9,,,11,0.2727272727272727,2,0.5,6,1,1,0.6666666666666666
0022000871,2021-04-19,1610612748,1610612745,113,91,97,97,MIA,HOU,Regular Season,2020-21,1610612748,,,,,,,,,,,,,1,1,0.2361111111111111
0022000733,2021-04-01,1610612748,1610612744,116,109,99,98,MIA,GSW,Regular Season,2020-21,1610612748,Tyler Herro,35.4333333333333,4,,20,2,3,8,0.75,5,0.4,3,1,1,0.5416666666666666
0022000907,2021-04-24,1610612748,1610612741,106,101,96,95,MIA,CHI,Regular Season,2020-21,1610612748,,,,,,,,,,,,,1,1,0.4305555555555556
0022000938,2021-04-28,1610612748,1610612759,116,111,98,98,MIA,SAS,Regular Season,2020-21,1610612748,,,,,,,,,,,,,1,1,0.4583333333333333
0022000922,2021-04-26,1610612748,1610612741,102,110,94,95,MIA,CHI,Regular Season,2020-21,1610612741,,,,,,,,,,,,,0,1,0.4305555555555556
0022001005,2021-05-07,1610612748,1610612750,121,112,101,101,MIA,MIN,Regular Season,2020-21,1610612748,Tyler Herro,29.2333333333333,3,,27,1,2,5,0.8,8,0.75,4,1,1,0.3194444444444444
0022000986,2021-05-04,1610612748,1610612742,113,127,95,95,MIA,DAL,Regular Season,2020-21,1610612742,,,,,,,,,,,,,0,1,0.5833333333333334
0022001050,2021-05-13,1610612748,1610612755,106,94,88,87,MIA,PHI,Regular Season,2020-21,1610612748,Tyler Herro,29.3,6,2,18,2,1,6,0.3333333333333333,7,0.5714285714285714,2,1,1,0.6805555555555556
0022000773,2021-04-06,1610612748,1610612763,112,124,95,94,MIA,MEM,Regular Season,2020-21,1610612763,Tyler Herro,27.2666666666667,2,4,19,1,1,3,1,7,0.5714285714285714,4,0,1,0.5277777777777778
0022100908,2022-02-26,1610612748,1610612759,133,129,104,103,MIA,SAS,Regular Season,2021-22,1610612748,Tyler Herro,33.8166666666667,2,2,27,1,1,10,0.7,9,0.4444444444444444,3,1,1,0.4146341463414634
0022100922,2022-02-28,1610612748,1610612741,112,99,97,98,MIA,CHI,Regular Season,2021-22,1610612748,Tyler Herro,30.3,6,2,20,5,1,10,0.6,3,0.3333333333333333,5,1,1,0.5609756097560976
0022100956,2022-03-05,1610612748,1610612755,99,82,89,88,MIA,PHI,Regular Season,2021-22,1610612748,Tyler Herro,34.15,7,3,21,2,,13,0.6153846153846154,3,0.3333333333333333,3,1,1,0.6219512195121951
0022100970,2022-03-07,1610612748,1610612745,123,106,95,96,MIA,HOU,Regular Season,2021-22,1610612748,Tyler Herro,30.6166666666667,2,3,31,1,,9,0.6666666666666666,9,0.6666666666666666,3,1,1,0.24390243902439024
0022100983,2022-03-09,1610612748,1610612756,90,111,99,100,MIA,PHX,Regular Season,2021-22,1610612756,Tyler Herro,30.6833333333333,2,1,17,1,,11,0.45454545454545453,9,0.2222222222222222,1,0,1,0.7804878048780488
0022101005,2022-03-12,1610612748,1610612750,104,113,103,104,MIA,MIN,Regular Season,2021-22,1610612750,Tyler Herro,36.5,7,1,30,8,1,9,0.2222222222222222,10,0.6,2,0,1,0.5609756097560976
0022100998,2022-03-11,1610612748,1610612739,117,105,99,97,MIA,CLE,Regular Season,2021-22,1610612748,Tyler Herro,33.5666666666667,1,1,22,4,,11,0.5454545454545454,4,0.5,2,1,1,0.5365853658536586
0022101031,2022-03-15,1610612748,1610612765,105,98,94,95,MIA,DET,Regular Season,2021-22,1610612748,Tyler Herro,34.3333333333333,5,1,29,9,2,7,0.5714285714285714,8,0.5,4,1,1,0.2804878048780488
0022101052,2022-03-18,1610612748,1610612760,120,108,94,93,MIA,OKC,Regular Season,2021-22,1610612748,Tyler Herro,27.9,7,1,26,6,,9,0.7777777777777778,4,0.5,4,1,1,0.2926829268292683
0022101088,2022-03-23,1610612748,1610612744,104,118,92,92,MIA,GSW,Regular Season,2021-22,1610612744,,,,,,,,,,,,,0,1,0.6463414634146342
0022101111,2022-03-26,1610612748,1610612751,95,110,98,97,MIA,BKN,Regular Season,2021-22,1610612751,Tyler Herro,31.7666666666667,4,5,13,3,,9,0.5555555555555556,5,,3,0,1,0.5365853658536586
0022101125,2022-03-28,1610612748,1610612758,123,100,94,96,MIA,SAC,Regular Season,2021-22,1610612748,Tyler Herro,28.6833333333333,5,2,20,,2,7,0.5714285714285714,8,0.5,6,1,1,0.36585365853658536
0022101103,2022-03-25,1610612748,1610612752,103,111,87,86,MIA,NYK,Regular Season,2021-22,1610612752,,,,,,,,,,,,,0,1,0.45121951219512196
0022101181,2022-04-05,1610612748,1610612766,144,115,100,100,MIA,CHA,Regular Season,2021-22,1610612748,Tyler Herro,33.8833333333333,6,5,35,7,2,8,0.625,10,0.6,3,1,1,0.524390243902439
0022101207,2022-04-08,1610612748,1610612737,113,109,96,96,MIA,ATL,Regular Season,2021-22,1610612748,Tyler Herro,32.7833333333333,5,1,15,2,1,10,0.5,2,0.5,9,1,1,0.524390243902439
0022100015,2021-10-21,1610612748,1610612749,137,95,106,105,MIA,MIL,Regular Season,2021-22,1610612748,Tyler Herro,24.2,6,2,27,3,1,10,0.6,8,0.5,5,1,1,0.6219512195121951
0022100045,2021-10-25,1610612748,1610612753,107,90,97,97,MIA,ORL,Regular Season,2021-22,1610612748,Tyler Herro,29.5166666666667,5,3,13,2,1,9,0.4444444444444444,3,0.3333333333333333,9,1,1,0.2682926829268293
0022100073,2021-10-29,1610612748,1610612766,114,99,98,97,MIA,CHA,Regular Season,2021-22,1610612748,Tyler Herro,31.8833333333333,4,3,26,4,2,7,0.7142857142857143,6,0.6666666666666666,6,1,1,0.524390243902439
0022100134,2021-11-06,1610612748,1610612762,118,115,91,92,MIA,UTA,Regular Season,2021-22,1610612748,Tyler Herro,34.3833333333333,2,3,29,1,2,10,0.5,8,0.75,3,1,1,0.5975609756097561
0022100121,2021-11-04,1610612748,1610612738,78,95,90,90,MIA,BOS,Regular Season,2021-22,1610612738,Tyler Herro,29,7,1,6,,3,7,0.42857142857142855,4,,1,0,1,0.6219512195121951
0022100217,2021-11-17,1610612748,1610612740,113,98,95,94,MIA,NOP,Regular Season,2021-22,1610612748,Tyler Herro,36.9833333333333,3,4,19,2,1,10,0.4,9,0.3333333333333333,5,1,1,0.43902439024390244
0022100225,2021-11-18,1610612748,1610612764,112,97,93,92,MIA,WAS,Regular Season,2021-22,1610612748,,,,,,,,,,,,,1,1,0.4268292682926829
0022100323,2021-12-01,1610612748,1610612739,85,111,91,93,MIA,CLE,Regular Season,2021-22,1610612739,Tyler Herro,36.5,1,4,21,1,1,16,0.4375,7,0.2857142857142857,6,0,1,0.5365853658536586
0022100306,2021-11-29,1610612748,1610612743,111,120,92,91,MIA,DEN,Regular Season,2021-22,1610612743,,,,,,,,,,,,,0,1,0.5853658536585366
0022100356,2021-12-06,1610612748,1610612763,90,105,96,97,MIA,MEM,Regular Season,2021-22,1610612763,Tyler Herro,28.5,3,5,24,,,15,0.6,4,0.5,4,0,1,0.6829268292682927
0022100370,2021-12-08,1610612748,1610612749,113,104,99,99,MIA,MIL,Regular Season,2021-22,1610612748,Tyler Herro,28.0166666666667,2,7,9,2,,5,0.4,4,0.25,3,1,1,0.6219512195121951
0022100394,2021-12-11,1610612748,1610612741,118,92,92,92,MIA,CHI,Regular Season,2021-22,1610612748,Tyler Herro,33.1333333333333,6,3,17,,2,9,0.4444444444444444,9,0.3333333333333333,3,1,1,0.5609756097560976
0022100479,2021-12-23,1610612748,1610612765,115,112,99,99,MIA,DET,Regular Season,2021-22,1610612748,Tyler Herro,34.1666666666667,4,1,29,4,2,16,0.5,5,0.6,4,1,1,0.2804878048780488
0022100465,2021-12-21,1610612748,1610612754,125,96,94,94,MIA,IND,Regular Season,2021-22,1610612748,Tyler Herro,21.15,1,,26,5,1,9,0.3333333333333333,8,0.625,5,1,1,0.3048780487804878
0022100509,2021-12-28,1610612748,1610612764,119,112,94,93,MIA,WAS,Regular Season,2021-22,1610612748,Tyler Herro,35.3333333333333,6,2,32,9,1,12,0.3333333333333333,7,0.7142857142857143,3,1,1,0.4268292682926829
0022100493,2021-12-26,1610612748,1610612753,93,83,90,90,MIA,ORL,Regular Season,2021-22,1610612748,Tyler Herro,19.4,2,2,2,,2,4,0.25,1,,8,1,1,0.2682926829268293
0022100636,2022-01-14,1610612748,1610612737,124,118,95,94,MIA,ATL,Regular Season,2021-22,1610612748,Tyler Herro,31.8166666666667,2,3,24,6,2,8,0.375,8,0.5,3,1,1,0.524390243902439
0022100662,2022-01-17,1610612748,1610612761,104,99,91,92,MIA,TOR,Regular Season,2021-22,1610612748,Tyler Herro,34.4666666666667,4,1,23,6,,13,0.5384615384615384,3,0.3333333333333333,3,1,1,0.5853658536585366
0022100738,2022-01-28,1610612748,1610612746,121,114,101,101,MIA,LAC,Regular Season,2021-22,1610612748,Tyler Herro,33.6666666666667,4,3,11,,4,9,0.4444444444444444,3,0.3333333333333333,4,1,1,0.5121951219512195
0022100748,2022-01-29,1610612748,1610612761,120,124,116,114,MIA,TOR,Regular Season,2021-22,1610612761,Tyler Herro,44.7333333333333,6,5,13,,2,8,0.25,14,0.21428571428571427,4,0,1,0.5853658536585366
0022100645,2022-01-15,1610612748,1610612755,98,109,94,95,MIA,PHI,Regular Season,2021-22,1610612755,Tyler Herro,32.45,2,2,16,6,2,7,0.2857142857142857,4,0.5,3,0,1,0.6219512195121951
0022100672,2022-01-19,1610612748,1610612757,104,92,94,94,MIA,POR,Regular Season,2021-22,1610612748,,,,,,,,,,,,,1,1,0.32926829268292684
0022100700,2022-01-23,1610612748,1610612747,113,107,97,96,MIA,LAL,Regular Season,2021-22,1610612748,,,,,,,,,,,,,1,1,0.4024390243902439
0022100727,2022-01-26,1610612748,1610612752,110,96,91,91,MIA,NYK,Regular Season,2021-22,1610612748,Tyler Herro,32.6333333333333,6,4,21,6,1,7,0.42857142857142855,6,0.5,4,1,1,0.45121951219512196
0022100851,2022-02-12,1610612748,1610612751,115,111,99,98,MIA,BKN,Regular Season,2021-22,1610612748,Tyler Herro,23.45,6,2,15,7,1,8,0.5,3,,1,1,1,0.5365853658536586
0022100868,2022-02-15,1610612748,1610612742,99,107,90,88,MIA,DAL,Regular Season,2021-22,1610612742,,,,,,,,,,,,,0,1,0.6341463414634146
